Unnamed: 0,Graph1,Graph2,Hellinger,NetSimile,ResNet,KSTest,Label Hellinger (0.3764656311257355),Label NetSimile (16.839307102400703),Label ResNet (0.6958818435668945),Label KSTest (0.4532946624479778),Label
24946,er_graph_2000_7,waxman_graph_10000_0.2_0.05_43,0.07960101,24.18255297,0.65297246,0.000293341,True,False,False,False,True
24947,er_graph_2000_7,waxman_graph_10000_0.2_0.05_44,0.079499089,24.10940425,0.6846665,0.000293341,True,False,False,False,True
24948,er_graph_2000_7,waxman_graph_10000_0.2_0.05_45,0.079450054,24.3422808,0.6289751,0.000293341,True,False,False,False,True
24949,er_graph_2000_7,waxman_graph_2000_0.2_0.05_1,0.022868526,8.784859681,0.70787966,0.135003503,True,True,True,False,True
24950,er_graph_2000_7,waxman_graph_2000_0.2_0.05_10,0.020495969,8.098700359,0.68810225,0.135003503,True,True,False,False,True
24951,er_graph_2000_7,waxman_graph_2000_0.2_0.05_2,0.022843754,7.38874083,0.7125855,0.135003503,True,True,True,False,True
24952,er_graph_2000_7,waxman_graph_2000_0.2_0.05_3,0.021817721,12.35768434,0.70816904,0.135003503,True,True,True,False,True
24953,er_graph_2000_7,waxman_graph_2000_0.2_0.05_4,0.022709574,10.6389342,0.6949991,0.135003503,True,True,False,False,True
24954,er_graph_2000_7,waxman_graph_2000_0.2_0.05_5,0.022246288,8.178477193,0.70101583,0.135003503,True,True,True,False,True
24955,er_graph_2000_7,waxman_graph_2000_0.2_0.05_6,0.023483637,7.783757012,0.72158146,0.135003503,True,True,True,False,True
24956,er_graph_2000_7,waxman_graph_2000_0.2_0.05_7,0.019126195,6.947181953,0.75013554,0.135003503,True,True,True,False,True
24957,er_graph_2000_7,waxman_graph_2000_0.2_0.05_8,0.02261422,9.220985383,0.69263136,0.135003503,True,True,False,False,True
24958,er_graph_2000_7,waxman_graph_2000_0.2_0.05_9,0.022476395,8.015063106,0.7120416,0.135003503,True,True,True,False,True
24959,er_graph_2000_7,waxman_graph_2500_0.2_0.05_1,0.029152864,10.70511758,0.7096602,0.070887988,True,True,True,False,True
24960,er_graph_2000_7,waxman_graph_2500_0.2_0.05_10,0.029938223,11.89628904,0.6758808,0.070887988,True,True,False,False,True
24961,er_graph_2000_7,waxman_graph_2500_0.2_0.05_2,0.030611734,11.47368304,0.7222551,0.070887988,True,True,True,False,True
24962,er_graph_2000_7,waxman_graph_2500_0.2_0.05_3,0.030497488,11.83276716,0.6839025,0.070887988,True,True,False,False,True
24963,er_graph_2000_7,waxman_graph_2500_0.2_0.05_4,0.030292715,11.14373247,0.7128265,0.070887988,True,True,True,False,True
24964,er_graph_2000_7,waxman_graph_2500_0.2_0.05_5,0.030040265,10.68424987,0.69643056,0.070887988,True,True,True,False,True
24965,er_graph_2000_7,waxman_graph_2500_0.2_0.05_6,0.02874539,11.68550849,0.65667856,0.070887988,True,True,False,False,True
24966,er_graph_2000_7,waxman_graph_2500_0.2_0.05_7,0.030689371,11.08498967,0.68531954,0.070887988,True,True,False,False,True
24967,er_graph_2000_7,waxman_graph_2500_0.2_0.05_8,0.030843769,11.47670772,0.69546545,0.070887988,True,True,False,False,True
24968,er_graph_2000_7,waxman_graph_2500_0.2_0.05_9,0.030767369,10.61260893,0.6922885,0.070887988,True,True,False,False,True
24969,er_graph_2000_7,waxman_graph_3000_0.2_0.05_1,0.037352903,12.05477204,0.7030847,0.135003503,True,True,True,False,True
24970,er_graph_2000_7,waxman_graph_3000_0.2_0.05_10,0.037857111,13.80421579,0.70984495,0.135003503,True,True,True,False,True
24971,er_graph_2000_7,waxman_graph_3000_0.2_0.05_2,0.037733304,14.0109098,0.70582545,0.070887988,True,True,True,False,True
24972,er_graph_2000_7,waxman_graph_3000_0.2_0.05_3,0.038374106,13.93885061,0.6618705,0.070887988,True,True,False,False,True
24973,er_graph_2000_7,waxman_graph_3000_0.2_0.05_4,0.03761461,14.26331954,0.7039907,0.070887988,True,True,True,False,True
24974,er_graph_2000_7,waxman_graph_3000_0.2_0.05_5,0.038052059,13.97588235,0.7393992,0.070887988,True,True,True,False,True
24975,er_graph_2000_7,waxman_graph_3000_0.2_0.05_6,0.037827961,14.0529967,0.66081524,0.135003503,True,True,False,False,True
24976,er_graph_2000_7,waxman_graph_3000_0.2_0.05_7,0.038646961,15.05955414,0.6907336,0.135003503,True,True,False,False,True
24977,er_graph_2000_7,waxman_graph_3000_0.2_0.05_8,0.039469076,14.74848957,0.70581144,0.135003503,True,True,True,False,True
24978,er_graph_2000_7,waxman_graph_3000_0.2_0.05_9,0.037304012,14.07265446,0.74597394,0.070887988,True,True,True,False,True
24979,er_graph_2000_7,waxman_graph_7000_0.2_0.05_1,0.069184627,22.7081227,0.65778077,0.002530062,True,False,False,False,True
24980,er_graph_2000_7,waxman_graph_7000_0.2_0.05_10,0.069300326,21.57298534,0.72952694,0.002530062,True,False,True,False,True
24981,er_graph_2000_7,waxman_graph_7000_0.2_0.05_2,0.069367377,22.99675532,0.61239994,0.002530062,True,False,False,False,True
24982,er_graph_2000_7,waxman_graph_7000_0.2_0.05_3,0.068737156,21.78697578,0.6205745,0.002530062,True,False,False,False,True
24983,er_graph_2000_7,waxman_graph_7000_0.2_0.05_4,0.06937576,22.08156041,0.6832773,0.002530062,True,False,False,False,True
24984,er_graph_2000_7,waxman_graph_7000_0.2_0.05_5,0.069449982,22.68458191,0.67352706,0.002530062,True,False,False,False,True
24985,er_graph_2000_7,waxman_graph_7000_0.2_0.05_6,0.069301533,22.3547014,0.69272983,0.002530062,True,False,False,False,True
24986,er_graph_2000_7,waxman_graph_7000_0.2_0.05_7,0.069605749,22.29518686,0.6726863,0.002530062,True,False,False,False,True
24987,er_graph_2000_7,waxman_graph_7000_0.2_0.05_8,0.069121043,22.9417751,0.67533857,0.002530062,True,False,False,False,True
24988,er_graph_2000_7,waxman_graph_7000_0.2_0.05_9,0.069696791,22.2985464,0.65879995,0.002530062,True,False,False,False,True
24989,er_graph_2000_7,waxman_graph_8000_0.2_0.05_16,0.073385383,23.11445378,0.70885533,0.000899578,True,False,True,False,True
24990,er_graph_2000_7,waxman_graph_8000_0.2_0.05_17,0.073749089,23.13062732,0.64406466,0.000899578,True,False,False,False,True
24991,er_graph_2000_7,waxman_graph_8000_0.2_0.05_18,0.07363837,22.92568697,0.66335666,0.000899578,True,False,False,False,True
24992,er_graph_2000_7,waxman_graph_8000_0.2_0.05_19,0.073205737,23.10844884,0.6974063,0.000899578,True,False,True,False,True
24993,er_graph_2000_7,waxman_graph_8000_0.2_0.05_20,0.073684786,23.98282822,0.60414445,0.000899578,True,False,False,False,True
24994,er_graph_2000_7,waxman_graph_8000_0.2_0.05_21,0.073227311,23.3992872,0.6804878,0.000899578,True,False,False,False,True
24995,er_graph_2000_7,waxman_graph_8000_0.2_0.05_22,0.073797714,24.04784102,0.655683,0.000899578,True,False,False,False,True
24996,er_graph_2000_7,waxman_graph_8000_0.2_0.05_23,0.073187596,23.05899487,0.6666026,0.000899578,True,False,False,False,True
24997,er_graph_2000_7,waxman_graph_8000_0.2_0.05_24,0.07376474,22.86962182,0.6565897,0.000899578,True,False,False,False,True
24998,er_graph_2000_7,waxman_graph_8000_0.2_0.05_25,0.073474159,23.25041089,0.6672622,0.000899578,True,False,False,False,True
24999,er_graph_2000_8,er_graph_2000_9,0.003004654,7.120425994,0.7259068,0.239073002,True,True,True,False,True
25000,er_graph_2000_8,er_graph_2500_1,0.013671501,7.642050277,0.88655853,0.070887988,True,True,True,False,True
25001,er_graph_2000_8,er_graph_2500_10,0.013379084,10.96087067,0.7456923,0.070887988,True,True,True,False,True
25002,er_graph_2000_8,er_graph_2500_2,0.013711154,8.650668878,0.70778096,0.070887988,True,True,True,False,True
25003,er_graph_2000_8,er_graph_2500_3,0.01319292,9.690756539,0.7601127,0.070887988,True,True,True,False,True
25004,er_graph_2000_8,er_graph_2500_4,0.013558606,10.21986019,0.8184957,0.070887988,True,True,True,False,True
25005,er_graph_2000_8,er_graph_2500_5,0.013522774,7.232320462,0.86934286,0.070887988,True,True,True,False,True
25006,er_graph_2000_8,er_graph_2500_6,0.013445482,9.043618155,0.7986283,0.070887988,True,True,True,False,True
25007,er_graph_2000_8,er_graph_2500_7,0.013407101,6.31358976,0.81508815,0.070887988,True,True,True,False,True
25008,er_graph_2000_8,er_graph_2500_8,0.013442824,11.43330786,0.8223822,0.070887988,True,True,True,False,True
25009,er_graph_2000_8,er_graph_2500_9,0.013712556,8.658996357,0.83287185,0.070887988,True,True,True,False,True
25010,er_graph_2000_8,er_graph_3000_1,0.023555372,10.3246501,0.7221999,0.070887988,True,True,True,False,True
25011,er_graph_2000_8,er_graph_3000_10,0.023230982,10.6745396,0.8308859,0.070887988,True,True,True,False,True
25012,er_graph_2000_8,er_graph_3000_2,0.023737554,11.83650748,0.8113016,0.070887988,True,True,True,False,True
25013,er_graph_2000_8,er_graph_3000_3,0.023716861,12.66476417,0.7828747,0.070887988,True,True,True,False,True
25014,er_graph_2000_8,er_graph_3000_4,0.023520433,11.6686802,0.72975135,0.070887988,True,True,True,False,True
25015,er_graph_2000_8,er_graph_3000_5,0.023292639,10.72631418,0.8237878,0.070887988,True,True,True,False,True
25016,er_graph_2000_8,er_graph_3000_6,0.023322422,12.72262635,0.8250827,0.070887988,True,True,True,False,True
25017,er_graph_2000_8,er_graph_3000_7,0.023453,12.09096222,0.79329836,0.070887988,True,True,True,False,True
25018,er_graph_2000_8,er_graph_3000_8,0.023377146,13.06327616,0.83036166,0.070887988,True,True,True,False,True
25019,er_graph_2000_8,er_graph_3000_9,0.02336962,10.79709466,0.7729184,0.070887988,True,True,True,False,True
25020,er_graph_2000_8,er_graph_7000_1,0.060312132,19.97778216,0.7191493,0.01564339,True,False,True,False,True
25021,er_graph_2000_8,er_graph_7000_10,0.060338697,20.1700105,0.74894595,0.01564339,True,False,True,False,True
25022,er_graph_2000_8,er_graph_7000_2,0.06034965,20.66490842,0.7757547,0.01564339,True,False,True,False,True
25023,er_graph_2000_8,er_graph_7000_3,0.060409037,20.58982141,0.7327526,0.01564339,True,False,True,False,True
25024,er_graph_2000_8,er_graph_7000_4,0.06019593,19.41149572,0.7221459,0.01564339,True,False,True,False,True
25025,er_graph_2000_8,er_graph_7000_5,0.060236335,20.89775893,0.718117,0.01564339,True,False,True,False,True
25026,er_graph_2000_8,er_graph_7000_6,0.060365003,17.99586665,0.71575344,0.01564339,True,False,True,False,True
25027,er_graph_2000_8,er_graph_7000_7,0.060261375,19.99809049,0.7199447,0.01564339,True,False,True,False,True
25028,er_graph_2000_8,er_graph_7000_8,0.060338657,20.11709028,0.7415039,0.01564339,True,False,True,False,True
25029,er_graph_2000_8,er_graph_7000_9,0.060371083,20.31981092,0.71542776,0.01564339,True,False,True,False,True
25030,er_graph_2000_8,er_graph_8000_16,0.064708535,21.29444635,0.68118167,0.006548396,True,False,False,False,True
25031,er_graph_2000_8,er_graph_8000_17,0.064718452,21.25555423,0.7399172,0.006548396,True,False,True,False,True
25032,er_graph_2000_8,er_graph_8000_18,0.064618673,21.54716475,0.69888103,0.006548396,True,False,True,False,True
25033,er_graph_2000_8,er_graph_8000_19,0.06481912,19.82344856,0.6970247,0.006548396,True,False,True,False,True
25034,er_graph_2000_8,er_graph_8000_20,0.064719215,21.52273774,0.7387011,0.006548396,True,False,True,False,True
25035,er_graph_2000_8,er_graph_8000_21,0.064606511,20.88618632,0.6949432,0.006548396,True,False,False,False,True
25036,er_graph_2000_8,er_graph_8000_22,0.064748259,21.17724725,0.71631014,0.006548396,True,False,True,False,True
25037,er_graph_2000_8,er_graph_8000_23,0.064764345,20.64342475,0.6837032,0.006548396,True,False,False,False,True
25038,er_graph_2000_8,er_graph_8000_24,0.064748325,20.75781588,0.6986637,0.006548396,True,False,True,False,True
25039,er_graph_2000_8,er_graph_8000_25,0.064776045,21.45094256,0.6951705,0.006548396,True,False,False,False,True
25100,er_graph_2000_8,random_internet_as_graphs_10000_1,0.740507419,26.25930837,0.6737121,0.002530062,False,False,False,False,False
25101,er_graph_2000_8,random_internet_as_graphs_10000_10,0.706448073,26.16457302,0.7079022,0.002530062,False,False,True,False,False
25102,er_graph_2000_8,random_internet_as_graphs_10000_2,0.712754911,26.22821333,0.6629683,0.002530062,False,False,False,False,False
25103,er_graph_2000_8,random_internet_as_graphs_10000_3,0.708724753,26.23744572,0.6393067,0.002530062,False,False,False,False,False
25104,er_graph_2000_8,random_internet_as_graphs_10000_4,0.679300486,26.07276303,0.64806235,0.006548396,False,False,False,False,False
25105,er_graph_2000_8,random_internet_as_graphs_10000_5,0.73829909,26.32779512,0.6660677,0.002530062,False,False,False,False,False
25106,er_graph_2000_8,random_internet_as_graphs_10000_6,0.745211396,26.18144742,0.6304189,0.002530062,False,False,False,False,False
25107,er_graph_2000_8,random_internet_as_graphs_10000_7,0.746321409,26.22303475,0.64889085,0.002530062,False,False,False,False,False
25108,er_graph_2000_8,random_internet_as_graphs_10000_8,0.679010571,26.05877742,0.66913944,0.006548396,False,False,False,False,False
25109,er_graph_2000_8,random_internet_as_graphs_10000_9,0.680383084,26.01794073,0.6929443,0.006548396,False,False,False,False,False
25110,er_graph_2000_8,random_internet_as_graphs_2000_1,0.46767087,24.57510061,0.65462387,0.070887988,False,False,False,False,False
25111,er_graph_2000_8,random_internet_as_graphs_2000_10,0.477274681,24.85231983,0.7650321,0.070887988,False,False,True,False,False
25112,er_graph_2000_8,random_internet_as_graphs_2000_2,0.558944939,25.54903421,0.6471614,0.070887988,False,False,False,False,False
25113,er_graph_2000_8,random_internet_as_graphs_2000_3,0.495057218,24.55414915,0.67416334,0.070887988,False,False,False,False,False
25114,er_graph_2000_8,random_internet_as_graphs_2000_4,0.538223062,25.22683697,0.68789333,0.070887988,False,False,False,False,False
25115,er_graph_2000_8,random_internet_as_graphs_2000_5,0.472928459,24.8863698,0.67964137,0.070887988,False,False,False,False,False
25116,er_graph_2000_8,random_internet_as_graphs_2000_6,0.509752576,25.21117782,0.69473875,0.070887988,False,False,False,False,False
25117,er_graph_2000_8,random_internet_as_graphs_2000_7,0.497024277,24.66017295,0.69873935,0.070887988,False,False,True,False,False
25118,er_graph_2000_8,random_internet_as_graphs_2000_8,0.505104222,24.43657922,0.7523111,0.070887988,False,False,True,False,False
25119,er_graph_2000_8,random_internet_as_graphs_2000_9,0.567270267,25.69078454,0.7354129,0.070887988,False,False,True,False,False
25120,er_graph_2000_8,random_internet_as_graphs_2500_1,0.559552302,24.82243824,0.67091227,0.070887988,False,False,False,False,False
25121,er_graph_2000_8,random_internet_as_graphs_2500_10,0.536601086,25.34591316,0.6644411,0.070887988,False,False,False,False,False
25122,er_graph_2000_8,random_internet_as_graphs_2500_2,0.560039066,25.04509745,0.6689445,0.070887988,False,False,False,False,False
25123,er_graph_2000_8,random_internet_as_graphs_2500_3,0.544347976,25.49892538,0.76293415,0.070887988,False,False,True,False,False
25124,er_graph_2000_8,random_internet_as_graphs_2500_4,0.607951614,25.79252447,0.699846,0.135003503,False,False,True,False,False
25125,er_graph_2000_8,random_internet_as_graphs_2500_5,0.541766364,25.39138454,0.7268065,0.070887988,False,False,True,False,False
25126,er_graph_2000_8,random_internet_as_graphs_2500_6,0.567550731,25.19734372,0.67553496,0.070887988,False,False,False,False,False
25127,er_graph_2000_8,random_internet_as_graphs_2500_7,0.549181939,25.29967476,0.71489704,0.070887988,False,False,True,False,False
25128,er_graph_2000_8,random_internet_as_graphs_2500_8,0.538013444,25.41942573,0.7213073,0.070887988,False,False,True,False,False
25129,er_graph_2000_8,random_internet_as_graphs_2500_9,0.545956378,24.67627678,0.70242786,0.070887988,False,False,True,False,False
25130,er_graph_2000_8,random_internet_as_graphs_3000_1,0.533039156,25.26678022,0.7195066,0.070887988,False,False,True,False,False
25131,er_graph_2000_8,random_internet_as_graphs_3000_10,0.545131948,25.32913816,0.7569885,0.070887988,False,False,True,False,False
25132,er_graph_2000_8,random_internet_as_graphs_3000_2,0.595440969,25.87503127,0.69089544,0.135003503,False,False,False,False,False
25133,er_graph_2000_8,random_internet_as_graphs_3000_3,0.554627047,25.53357835,0.69118786,0.135003503,False,False,False,False,False
25134,er_graph_2000_8,random_internet_as_graphs_3000_4,0.541641373,25.47992074,0.70383006,0.135003503,False,False,True,False,False
25135,er_graph_2000_8,random_internet_as_graphs_3000_5,0.600973094,25.72703909,0.68279374,0.135003503,False,False,False,False,False
25136,er_graph_2000_8,random_internet_as_graphs_3000_6,0.634962472,26.01659626,0.7008864,0.135003503,False,False,True,False,False
25137,er_graph_2000_8,random_internet_as_graphs_3000_7,0.511727302,25.47693855,0.7061227,0.135003503,False,False,True,False,False
25138,er_graph_2000_8,random_internet_as_graphs_3000_8,0.558784466,25.3138972,0.7488018,0.135003503,False,False,True,False,False
25139,er_graph_2000_8,random_internet_as_graphs_3000_9,0.590341072,25.62958815,0.68111676,0.135003503,False,False,False,False,False
25140,er_graph_2000_8,random_internet_as_graphs_7000_1,0.659676904,26.06090682,0.6609957,0.01564339,False,False,False,False,False
25141,er_graph_2000_8,random_internet_as_graphs_7000_10,0.641074679,26.09222872,0.66608036,0.01564339,False,False,False,False,False
25142,er_graph_2000_8,random_internet_as_graphs_7000_2,0.637300953,26.07014513,0.70200515,0.01564339,False,False,True,False,False
25143,er_graph_2000_8,random_internet_as_graphs_7000_3,0.70306575,26.03780855,0.6523329,0.01564339,False,False,False,False,False
25144,er_graph_2000_8,random_internet_as_graphs_7000_4,0.676359969,26.197514,0.6431799,0.01564339,False,False,False,False,False
25145,er_graph_2000_8,random_internet_as_graphs_7000_5,0.707175518,26.05725396,0.71276504,0.01564339,False,False,True,False,False
25146,er_graph_2000_8,random_internet_as_graphs_7000_6,0.69661334,25.88588766,0.67654413,0.01564339,False,False,False,False,False
25147,er_graph_2000_8,random_internet_as_graphs_7000_7,0.638308419,26.01309982,0.67871356,0.01564339,False,False,False,False,False
25148,er_graph_2000_8,random_internet_as_graphs_7000_8,0.677750678,26.06040249,0.6365971,0.01564339,False,False,False,False,False
25149,er_graph_2000_8,random_internet_as_graphs_7000_9,0.615448204,25.96714256,0.6550139,0.01564339,False,False,False,False,False
25150,er_graph_2000_8,random_internet_as_graphs_8000_1,0.658673217,25.89268883,0.6175648,0.01564339,False,False,False,False,False
25151,er_graph_2000_8,random_internet_as_graphs_8000_10,0.684728295,25.91116112,0.68499774,0.006548396,False,False,False,False,False
25152,er_graph_2000_8,random_internet_as_graphs_8000_2,0.725683093,26.10763562,0.652104,0.006548396,False,False,False,False,False
25153,er_graph_2000_8,random_internet_as_graphs_8000_3,0.717661039,26.02123401,0.6492277,0.006548396,False,False,False,False,False
25154,er_graph_2000_8,random_internet_as_graphs_8000_4,0.68551515,25.76760058,0.6559218,0.01564339,False,False,False,False,False
25155,er_graph_2000_8,random_internet_as_graphs_8000_5,0.718790171,26.15430787,0.67753154,0.006548396,False,False,False,False,False
25156,er_graph_2000_8,random_internet_as_graphs_8000_6,0.686042929,25.7692117,0.6306318,0.006548396,False,False,False,False,False
25157,er_graph_2000_8,random_internet_as_graphs_8000_7,0.713941464,25.89014292,0.7143348,0.006548396,False,False,True,False,False
25158,er_graph_2000_8,random_internet_as_graphs_8000_8,0.683093397,25.88009956,0.6316622,0.01564339,False,False,False,False,False
25159,er_graph_2000_8,random_internet_as_graphs_8000_9,0.658945203,25.86642807,0.6466639,0.01564339,False,False,False,False,False
25220,er_graph_2000_8,waxman_graph_10000_0.2_0.05_36,0.077789233,24.72127865,0.7102262,0.000293341,True,False,True,False,True
25221,er_graph_2000_8,waxman_graph_10000_0.2_0.05_37,0.077850377,24.32863088,0.7546713,0.000293341,True,False,True,False,True
25222,er_graph_2000_8,waxman_graph_10000_0.2_0.05_38,0.077823958,24.6038661,0.7110376,0.000293341,True,False,True,False,True
25223,er_graph_2000_8,waxman_graph_10000_0.2_0.05_39,0.077641337,24.12202069,0.69603634,0.000293341,True,False,True,False,True
25224,er_graph_2000_8,waxman_graph_10000_0.2_0.05_40,0.07783735,24.45927376,0.7023974,0.000293341,True,False,True,False,True
25225,er_graph_2000_8,waxman_graph_10000_0.2_0.05_41,0.077937991,24.33097065,0.7259949,0.000293341,True,False,True,False,True
25226,er_graph_2000_8,waxman_graph_10000_0.2_0.05_42,0.077996859,24.21024194,0.72572553,0.000293341,True,False,True,False,True
25227,er_graph_2000_8,waxman_graph_10000_0.2_0.05_43,0.077883619,24.73730519,0.70374465,0.000293341,True,False,True,False,True
25228,er_graph_2000_8,waxman_graph_10000_0.2_0.05_44,0.077786804,24.51691458,0.7479949,0.000293341,True,False,True,False,True
25229,er_graph_2000_8,waxman_graph_10000_0.2_0.05_45,0.077738687,24.89585231,0.67611736,0.000293341,True,False,False,False,True
25230,er_graph_2000_8,waxman_graph_2000_0.2_0.05_1,0.019939508,10.02491166,0.82001585,0.135003503,True,True,True,False,True
25231,er_graph_2000_8,waxman_graph_2000_0.2_0.05_10,0.017586863,8.820854007,0.72718495,0.135003503,True,True,True,False,True
25232,er_graph_2000_8,waxman_graph_2000_0.2_0.05_2,0.019896018,8.229585256,0.79198384,0.135003503,True,True,True,False,True
25233,er_graph_2000_8,waxman_graph_2000_0.2_0.05_3,0.018894128,12.42355149,0.811514,0.135003503,True,True,True,False,True
25234,er_graph_2000_8,waxman_graph_2000_0.2_0.05_4,0.019782103,11.43794791,0.76675546,0.135003503,True,True,True,False,True
25235,er_graph_2000_8,waxman_graph_2000_0.2_0.05_5,0.019301332,9.223306418,0.8118017,0.135003503,True,True,True,False,True
25236,er_graph_2000_8,waxman_graph_2000_0.2_0.05_6,0.020575817,7.999780069,0.8156756,0.135003503,True,True,True,False,True
25237,er_graph_2000_8,waxman_graph_2000_0.2_0.05_7,0.016206912,8.071682185,0.8154253,0.135003503,True,True,True,False,True
25238,er_graph_2000_8,waxman_graph_2000_0.2_0.05_8,0.019695856,9.586143332,0.79033524,0.135003503,True,True,True,False,True
25239,er_graph_2000_8,waxman_graph_2000_0.2_0.05_9,0.019561088,8.537291089,0.8194435,0.135003503,True,True,True,False,True
25240,er_graph_2000_8,waxman_graph_2500_0.2_0.05_1,0.026534697,11.09398711,0.74711525,0.070887988,True,True,True,False,True
25241,er_graph_2000_8,waxman_graph_2500_0.2_0.05_10,0.027322053,11.94582379,0.7458394,0.070887988,True,True,True,False,True
25242,er_graph_2000_8,waxman_graph_2500_0.2_0.05_2,0.027950808,11.76538181,0.83162034,0.070887988,True,True,True,False,True
25243,er_graph_2000_8,waxman_graph_2500_0.2_0.05_3,0.027904346,12.9091409,0.76843727,0.070887988,True,True,True,False,True
25244,er_graph_2000_8,waxman_graph_2500_0.2_0.05_4,0.027682129,11.30244553,0.7814317,0.070887988,True,True,True,False,True
25245,er_graph_2000_8,waxman_graph_2500_0.2_0.05_5,0.027432858,11.93870161,0.78182566,0.070887988,True,True,True,False,True
25246,er_graph_2000_8,waxman_graph_2500_0.2_0.05_6,0.026135879,12.27013711,0.72171086,0.070887988,True,True,True,False,True
25247,er_graph_2000_8,waxman_graph_2500_0.2_0.05_7,0.028076158,11.48818065,0.75046855,0.070887988,True,True,True,False,True
25248,er_graph_2000_8,waxman_graph_2500_0.2_0.05_8,0.028202367,11.81610633,0.8052459,0.070887988,True,True,True,False,True
25249,er_graph_2000_8,waxman_graph_2500_0.2_0.05_9,0.028149759,10.98989276,0.76517445,0.070887988,True,True,True,False,True
25250,er_graph_2000_8,waxman_graph_3000_0.2_0.05_1,0.034997384,12.55356561,0.76409245,0.135003503,True,True,True,False,True
25251,er_graph_2000_8,waxman_graph_3000_0.2_0.05_10,0.035524569,14.52228865,0.80333596,0.135003503,True,True,True,False,True
25252,er_graph_2000_8,waxman_graph_3000_0.2_0.05_2,0.035356777,14.04062605,0.7836882,0.070887988,True,True,True,False,True
25253,er_graph_2000_8,waxman_graph_3000_0.2_0.05_3,0.036049758,14.33683886,0.7379619,0.135003503,True,True,True,False,True
25254,er_graph_2000_8,waxman_graph_3000_0.2_0.05_4,0.035270481,14.90760517,0.78775823,0.070887988,True,True,True,False,True
25255,er_graph_2000_8,waxman_graph_3000_0.2_0.05_5,0.035688929,14.65633849,0.8214156,0.070887988,True,True,True,False,True
25256,er_graph_2000_8,waxman_graph_3000_0.2_0.05_6,0.035464897,14.66656957,0.79461807,0.135003503,True,True,True,False,True
25257,er_graph_2000_8,waxman_graph_3000_0.2_0.05_7,0.036280857,15.01548443,0.80473447,0.135003503,True,True,True,False,True
25258,er_graph_2000_8,waxman_graph_3000_0.2_0.05_8,0.037132335,15.25256974,0.7684541,0.135003503,True,True,True,False,True
25259,er_graph_2000_8,waxman_graph_3000_0.2_0.05_9,0.034952923,14.1141944,0.82793295,0.135003503,True,True,True,False,True
25260,er_graph_2000_8,waxman_graph_7000_0.2_0.05_1,0.067390543,22.93806905,0.6977191,0.002530062,True,False,True,False,True
25261,er_graph_2000_8,waxman_graph_7000_0.2_0.05_10,0.067499176,21.90057185,0.76013964,0.002530062,True,False,True,False,True
25262,er_graph_2000_8,waxman_graph_7000_0.2_0.05_2,0.067556403,23.01427539,0.6903027,0.002530062,True,False,False,False,True
25263,er_graph_2000_8,waxman_graph_7000_0.2_0.05_3,0.066943087,22.03249458,0.67812634,0.002530062,True,False,False,False,True
25264,er_graph_2000_8,waxman_graph_7000_0.2_0.05_4,0.067580856,22.41660442,0.7185873,0.002530062,True,False,True,False,True
25265,er_graph_2000_8,waxman_graph_7000_0.2_0.05_5,0.067641053,22.85985922,0.6948943,0.002530062,True,False,False,False,True
25266,er_graph_2000_8,waxman_graph_7000_0.2_0.05_6,0.067500395,22.76737691,0.7410996,0.002530062,True,False,True,False,True
25267,er_graph_2000_8,waxman_graph_7000_0.2_0.05_7,0.067796908,22.70379823,0.693915,0.002530062,True,False,False,False,True
25268,er_graph_2000_8,waxman_graph_7000_0.2_0.05_8,0.067333009,23.31643703,0.6984579,0.002530062,True,False,True,False,True
25269,er_graph_2000_8,waxman_graph_7000_0.2_0.05_9,0.067885342,22.54094224,0.69613284,0.002530062,True,False,True,False,True
25270,er_graph_2000_8,waxman_graph_8000_0.2_0.05_16,0.071609928,23.41249449,0.7402866,0.000899578,True,False,True,False,True
25271,er_graph_2000_8,waxman_graph_8000_0.2_0.05_17,0.071978162,23.51547681,0.7065179,0.000899578,True,False,True,False,True
25272,er_graph_2000_8,waxman_graph_8000_0.2_0.05_18,0.071869427,23.41057677,0.73713195,0.000899578,True,False,True,False,True
25273,er_graph_2000_8,waxman_graph_8000_0.2_0.05_19,0.071436104,23.54828121,0.76060987,0.002530062,True,False,True,False,True
25274,er_graph_2000_8,waxman_graph_8000_0.2_0.05_20,0.071915466,24.16891094,0.67798924,0.000899578,True,False,False,False,True
25275,er_graph_2000_8,waxman_graph_8000_0.2_0.05_21,0.071471051,23.62141747,0.73297065,0.000899578,True,False,True,False,True
25276,er_graph_2000_8,waxman_graph_8000_0.2_0.05_22,0.072020414,24.25248617,0.7078491,0.000899578,True,False,True,False,True
25277,er_graph_2000_8,waxman_graph_8000_0.2_0.05_23,0.07142286,23.3279841,0.6749505,0.002530062,True,False,False,False,True
25278,er_graph_2000_8,waxman_graph_8000_0.2_0.05_24,0.071992921,23.34511575,0.71007407,0.000899578,True,False,True,False,True
25279,er_graph_2000_8,waxman_graph_8000_0.2_0.05_25,0.071709173,23.55232964,0.7251494,0.000899578,True,False,True,False,True
25280,er_graph_2000_9,er_graph_2500_1,0.01415658,10.42488338,0.72581947,0.070887988,True,True,True,False,True
25281,er_graph_2000_9,er_graph_2500_10,0.013934709,8.715237368,0.8143487,0.070887988,True,True,True,False,True
25282,er_graph_2000_9,er_graph_2500_2,0.01396471,8.225341456,0.9145335,0.070887988,True,True,True,False,True
